gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
3671,0,3,5,2,0,0,15444,15860,0
3672,0,5,6,5,0,0,16120,17057,0
3673,0,4,6,7,0,0,16211,16285,0
3674,0,7,7,4,1,0,17271,17517,1
3675,0,1,10,1,0,0,14886,14412,0
3676,0,6,9,6,0,0,17489,17324,0
3677,1,5,7,2,1,0,17225,18154,0
3678,1,6,3,5,0,0,17262,17956,1
3679,0,3,10,2,0,0,15044,15995,0
3680,1,5,4,3,0,0,15557,14195,1
3681,0,3,5,3,0,0,15112,14436,0
3682,1,8,8,7,0,0,18724,18295,1
3683,0,7,6,7,0,0,17422,18169,1
3684,1,4,7,5,0,0,16313,17181,0
3685,1,8,7,6,2,1,18871,19023,1
3686,0,7,12,5,1,0,14342,14445,0
3687,1,4,3,3,1,1,17484,17313,1
3688,1,6,4,5,2,1,17149,18410,1
3689,0,6,1,9,1,1,18859,18367,1
3690,1,5,8,10,0,0,17343,17862,0
3691,1,6,9,3,0,0,16302,16973,0
3692,1,6,2,4,0,0,17187,18124,1
3693,0,4,7,1,0,0,16039,16312,0
3694,1,4,9,3,0,0,14864,14260,0
3695,0,5,4,3,0,0,16090,16168,0
3696,1,7,6,2,1,1,16417,17891,1
3697,0,5,7,7,0,0,17087,17895,1
3698,0,6,3,7,0,0,16296,17283,0
3699,1,7,4,6,1,1,17349,17357,0
3700,0,1,4,2,2,1,16162,17996,0
3701,0,3,3,1,0,0,16160,17447,1
3702,0,4,5,0,1,0,16279,18074,0
3703,1,10,4,13,1,0,18863,17929,1
3704,1,6,2,3,2,1,17097,17844,0
3705,0,6,3,5,0,0,16351,17451,1
3706,0,6,7,11,0,0,17347,17194,0
3707,0,4,4,3,0,0,16080,15834,0
3708,0,5,5,4,1,1,15973,18293,1
3709,0,6,10,8,0,0,17236,18013,0
3710,0,3,6,2,0,0,16200,17413,0
3711,1,5,4,4,0,0,16107,18084,1
3712,1,7,7,5,0,0,17240,16379,0
3713,1,10,5,9,1,1,21171,18936,1
3714,0,5,5,5,0,0,16140,17178,0
3715,1,7,2,8,1,1,17390,17932,1
3716,1,4,7,4,0,0,16241,17400,0
3717,0,5,7,6,0,0,17288,17792,0
3718,1,9,3,9,1,1,18738,18102,1
3719,1,8,5,13,2,1,18631,17799,1
3720,1,8,5,7,2,1,18417,17959,1
3721,1,9,2,5,1,1,17448,18903,1
3722,1,6,3,6,1,1,17371,18780,1
3723,0,4,4,3,1,1,15403,16014,1
3724,1,4,7,4,1,1,16245,18194,0
3725,0,6,6,11,1,1,17425,17374,1
3726,0,4,6,2,1,0,16269,17217,0
3727,1,8,8,6,2,1,18675,18335,1
3728,0,3,3,2,1,1,16181,17259,0
3729,0,5,4,3,1,1,16120,16071,1
3730,1,6,1,9,1,1,18836,18208,1
3731,0,6,3,5,0,0,17485,17399,1
3732,1,5,4,6,2,1,17434,18322,1
3733,0,5,10,5,0,0,16254,17102,1
3734,0,3,4,5,1,0,16219,17406,0
3735,0,3,3,3,0,0,16431,17419,0
3736,1,7,9,7,1,1,17329,15920,1
3737,0,5,4,7,1,1,16026,18502,1
3738,0,4,3,5,0,0,16214,16986,1
3739,0,11,2,7,0,0,18832,18046,1
3740,1,7,7,6,1,1,18718,18164,1
3741,0,2,4,1,0,0,15508,17062,0
3742,0,2,3,2,1,1,15502,17352,0
3743,1,6,2,3,0,0,18573,17938,1
3744,1,8,6,6,0,0,17425,18032,1
3745,1,7,7,8,1,1,17203,17966,0
3746,1,7,7,4,0,0,17333,17431,0
3747,0,8,8,11,0,0,18830,18490,1
3748,0,7,6,7,0,0,17423,18069,0
3749,1,10,6,10,0,0,18682,18489,1
3750,0,5,2,2,0,0,16170,16982,0
3751,1,5,2,4,1,0,15746,14404,1
3752,0,0,7,0,0,0,14766,14165,0
3753,1,8,3,9,0,0,18582,18313,1
3754,1,2,4,0,1,0,14793,16047,0
3755,0,5,7,5,0,0,14630,14416,0
3756,1,2,1,3,1,0,17553,18537,1
3757,0,4,6,5,0,0,16178,17045,0
3758,1,6,3,6,0,0,17341,17114,1
3759,0,10,9,10,1,1,18754,18492,1
3760,1,7,9,6,1,1,18700,18098,1
3761,1,2,4,1,0,0,15460,17239,0
3762,0,2,6,1,0,0,15228,16219,0
3763,1,3,2,3,0,0,16053,17397,1
3764,1,10,1,25,1,1,18716,18773,1
3765,0,2,5,2,0,0,15531,17174,0
3766,0,6,5,6,0,0,16359,16994,0
3767,1,5,2,9,1,1,17208,17375,0
3768,1,6,2,6,0,0,16379,17372,0
3769,1,14,6,14,0,0,21352,19070,1
3770,1,8,9,10,2,1,17274,17016,0
3771,1,12,5,14,1,1,21229,17895,1
3772,1,2,9,0,0,0,14844,14248,0
3773,0,2,8,2,0,0,15491,17365,0
3774,1,5,1,5,1,1,17264,18038,0
3775,0,5,3,7,1,1,17025,17945,1
3776,0,4,5,5,1,1,16096,17100,1
3777,1,13,9,14,1,1,18645,18013,0
3778,1,9,2,11,1,0,17467,18818,1
3779,0,5,8,2,0,0,16059,16989,0
3780,1,5,4,5,0,0,17055,18192,0
3781,1,6,3,5,0,0,17351,18066,0
3782,1,6,9,10,0,0,16199,16007,0
3783,1,7,1,8,1,1,17326,18836,1
3784,1,13,7,10,1,1,17502,17109,1
3785,0,5,12,5,0,0,15989,14376,0
3786,1,6,2,5,1,1,17222,18128,0
3787,0,7,8,10,1,1,17057,16269,1
3788,0,6,7,5,0,0,17386,18208,0
3789,1,11,5,10,1,1,18827,17957,1
3790,1,6,8,9,0,0,16104,16991,0
3791,1,4,6,3,0,0,15284,16102,0
3792,1,14,4,8,1,1,21159,18953,1
3793,0,5,2,7,1,1,16883,18073,1
3794,1,5,7,7,0,0,17399,17325,0
3795,0,2,4,0,0,0,15210,15927,0
3796,1,6,12,5,0,0,16146,16337,0
3797,0,6,8,9,1,1,17362,17365,1
3798,0,7,7,8,0,0,17476,17193,0
3799,0,3,7,1,0,0,15300,16217,0
3800,1,11,6,10,1,1,18795,17958,1
3801,0,5,6,4,1,1,16328,17315,0
3802,0,2,9,1,0,0,15567,17147,0
3803,0,8,10,10,0,0,18843,18124,1
3804,0,10,3,15,1,1,21221,18823,1
3805,0,6,5,6,0,0,17358,18278,0
3806,1,7,4,4,0,0,17443,18023,1
3807,1,9,4,11,1,1,18684,18433,1
3808,1,7,6,10,1,1,16209,17366,1
3809,1,4,4,4,0,0,17211,17232,1
3810,0,3,5,2,0,0,15387,17299,0
3811,0,3,6,2,0,0,16251,17251,0
3812,1,3,7,3,0,0,16346,18082,1
3813,0,6,9,9,0,0,17335,17052,0
3814,0,4,9,3,1,1,16928,18258,0
3815,0,5,3,3,1,1,16079,16202,1
3816,0,1,7,1,0,0,14840,15949,0
3817,1,8,3,13,2,1,18728,17956,1
3818,1,4,4,3,1,0,16075,16309,1
3819,0,2,4,2,0,0,15193,15906,0
3820,0,10,3,13,1,1,18855,18031,1
3821,0,5,9,4,2,1,17149,17296,0
3822,1,7,9,9,0,0,17312,18112,0
3823,1,7,5,9,0,0,17323,17435,0
3824,1,13,3,15,2,1,20745,17986,1
3825,1,8,2,6,1,1,17395,17973,1
3826,0,2,4,1,1,0,15126,16168,0
3827,0,3,10,4,0,0,15859,15913,0
3828,1,4,5,3,1,1,16312,17059,0
3829,1,2,3,1,0,0,16167,16283,1
3830,1,7,5,6,0,0,17095,16518,1
3831,1,9,5,10,1,1,17279,15943,1
3832,0,4,4,3,1,0,17377,17948,1
3833,1,5,6,3,0,0,16356,16254,0
3834,1,9,4,6,1,1,18744,18840,1
3835,1,7,3,7,0,0,17492,18146,0
3836,1,13,10,15,0,0,21282,18847,1
3837,0,5,10,8,0,0,15967,14100,0
3838,1,8,7,7,1,1,17347,17139,1
3839,0,6,8,7,0,0,18777,17230,1
3840,0,10,7,11,1,0,18773,18046,1
3841,1,11,9,10,2,1,18644,17162,1
3842,0,4,6,6,0,0,16338,17317,1
3843,1,2,5,3,1,1,16405,17359,0
3844,1,10,7,7,0,0,18720,18029,1
3845,0,7,3,5,1,0,17315,17575,1
3846,0,1,6,2,0,0,15405,17135,0
3847,1,6,3,4,0,0,17297,17058,1
3848,0,7,7,10,0,0,17385,17524,1
3849,1,3,6,3,0,0,16362,18113,0
3850,0,5,4,3,1,1,16288,17974,0
3851,0,2,3,1,0,0,15292,15960,0
3852,1,8,8,6,1,0,17445,17281,0
3853,0,5,2,3,1,0,17214,18039,0
3854,1,7,9,5,1,1,17388,15855,0
3855,0,3,5,0,1,0,14664,14290,0
3856,1,5,4,4,0,0,15784,15922,1
3857,1,10,6,14,0,0,21311,18370,1
3858,1,7,7,9,0,0,16166,17161,0
3859,1,9,2,12,1,1,17419,16986,1
3860,1,11,4,10,1,0,18815,18225,1
3861,0,5,6,3,0,0,16350,18246,0
3862,1,10,8,7,0,0,18711,17343,0
3863,1,5,5,8,0,0,16282,18008,1
3864,1,4,4,3,1,1,16292,17312,1
3865,0,4,3,4,1,0,15791,15995,1
3866,0,6,6,7,1,1,18604,18010,1
3867,0,5,7,5,0,0,17390,17898,1
3868,1,5,10,7,0,0,16139,16084,0
3869,0,7,4,4,1,0,17470,18166,0
3870,0,10,8,9,1,1,18584,17183,1
3871,0,2,4,0,0,0,15271,16257,0
3872,1,14,3,14,1,1,21257,18273,1
3873,1,10,7,13,1,1,18668,17339,1
3874,0,7,4,7,1,0,17385,18104,1
3875,0,7,9,11,1,1,17385,18081,1
3876,1,1,3,0,0,0,15081,17280,0
3877,0,6,4,11,1,1,17519,18027,1
3878,1,2,6,2,0,0,16180,17407,0
3879,1,6,1,4,1,1,17442,18074,1
3880,0,7,6,8,2,1,17321,18007,1
3881,0,6,6,4,0,0,16259,17471,0
3882,0,3,4,3,0,0,15563,17309,0
3883,0,5,4,5,0,0,16258,17158,0
3884,1,3,3,2,1,1,16400,18100,1
3885,1,7,12,5,1,1,18620,18623,1
3886,0,6,5,9,0,0,17261,17503,1
3887,0,7,3,6,1,1,17331,18287,1
3888,1,8,8,8,1,1,18637,18121,1
3889,1,11,3,12,0,0,18925,17976,1
3890,1,3,4,3,1,1,16191,17973,1
3891,0,11,3,10,1,1,18791,17957,1
3892,0,6,6,8,0,0,17193,17399,0
3893,0,4,7,6,1,1,16239,16276,0
3894,0,5,7,4,0,0,17278,17440,0
3895,1,5,3,5,0,0,16921,18454,0
3896,1,6,6,8,1,1,16290,16999,0
3897,0,5,10,7,1,1,15861,14158,0
3898,0,4,7,4,0,0,16081,18036,0
3899,0,6,6,10,0,0,16297,17304,0
3900,1,13,6,16,1,1,21303,18850,1
3901,1,6,3,4,0,0,17377,17931,0
3902,0,6,8,3,0,0,17207,17237,0
3903,0,2,3,3,0,0,15319,16226,0
3904,0,6,12,5,1,0,17400,18162,1
3905,1,5,3,7,0,0,17277,17926,1
3906,1,5,4,4,2,1,15899,18086,0
3907,0,5,4,7,0,0,16327,16998,1
3908,0,2,8,2,0,0,15139,15964,0
3909,0,6,5,5,0,0,17473,18366,1
3910,1,6,4,5,1,1,16011,15949,1
3911,1,8,6,6,1,1,17435,17362,1
3912,1,5,5,8,1,1,16271,17013,0
3913,0,4,4,2,0,0,15957,15907,0
3914,0,12,5,9,0,0,18891,18077,1
3915,0,5,7,6,0,0,17482,17116,1
3916,0,5,10,3,1,1,16109,16266,1
3917,0,4,7,4,0,0,15863,16064,0
3918,1,2,2,3,0,0,16381,18124,0
3919,1,7,10,7,0,0,17386,16123,0
3920,1,6,10,9,1,1,17193,17369,1
3921,1,4,10,5,0,0,16028,16206,1
3922,1,2,4,3,0,0,16307,16362,1
3923,0,5,7,7,0,0,16400,17412,0
3924,0,5,4,5,1,0,16330,17966,1
3925,1,3,4,3,1,1,16137,17236,0
3926,1,9,8,7,1,1,18551,18607,1
3927,1,7,2,6,1,1,17416,17272,0
3928,0,3,5,5,0,0,14609,14393,0
3929,1,7,12,7,1,0,17068,16005,1
3930,0,8,1,4,1,1,18704,18772,1
3931,0,5,3,7,0,0,17007,16321,1
3932,1,8,9,9,1,0,17408,17271,1
3933,1,8,7,8,0,0,16328,16199,0
3934,1,6,9,4,1,1,17352,16225,0
3935,0,1,8,2,0,0,14975,15826,0
3936,1,13,7,9,0,0,16112,16415,0
3937,0,8,6,9,0,0,16322,16990,0
3938,1,7,5,8,1,1,17208,17348,0
3939,1,6,8,7,0,0,16146,18027,0
3940,1,7,6,7,1,1,17229,17300,1
3941,1,6,7,7,0,0,17260,18036,0
3942,1,11,6,7,2,1,18527,18123,1
3943,0,5,2,6,1,1,16146,17272,1
3944,1,5,6,6,0,0,16180,16316,0
3945,1,7,9,6,1,1,16024,16086,1
3946,0,9,10,7,0,0,18761,16990,0
3947,0,6,8,4,1,1,17182,18242,1
3948,0,5,2,6,0,0,17433,17875,1
3949,0,7,9,3,2,1,17167,17505,1
3950,1,2,2,3,1,1,16226,18026,1
3951,0,8,6,9,1,1,18684,18188,0
3952,1,7,4,9,0,0,17340,17237,1
3953,1,4,6,3,0,0,17151,17279,0
3954,1,11,6,11,2,1,18627,17922,0
3955,1,8,3,7,0,0,18667,18047,1
3956,0,6,5,8,1,1,17400,17374,1
3957,1,11,8,7,0,0,18731,17932,0
3958,1,2,8,2,1,0,15428,16987,0
3959,1,10,3,13,1,1,18819,18022,1
3960,0,5,8,7,0,0,16252,17204,0
3961,1,6,5,4,0,0,17217,18054,0
3962,1,3,9,3,1,1,16054,15908,0
3963,0,6,7,5,1,1,16327,17060,0
3964,0,2,7,1,0,0,15476,16259,0
3965,0,5,8,5,1,0,16107,14143,0
3966,1,4,7,4,0,0,15235,16226,0
3967,1,12,7,15,2,1,21137,19019,1
3968,0,5,2,5,0,0,16341,16340,0
3969,1,6,6,3,0,0,17236,18252,0
3970,0,6,8,4,1,1,17447,17075,1
3971,0,4,4,6,0,0,16267,17208,0
3972,0,6,6,9,0,0,16310,17325,1
3973,1,7,3,10,1,1,16256,17088,1
3974,0,4,5,3,1,1,15086,17868,0
3975,0,7,9,3,1,1,17262,16310,1
3976,0,8,10,9,1,1,18766,17986,0
3977,0,4,10,4,0,0,16264,16338,1
3978,1,11,7,11,1,0,18788,18203,1
3979,0,1,4,0,0,0,15204,17081,0
3980,0,5,6,5,0,0,16333,17198,0
3981,0,4,10,3,0,0,16326,17312,0
3982,0,5,8,10,0,0,17385,17992,1
3983,1,3,6,2,0,0,16082,17252,0
3984,1,6,9,6,0,0,17351,17297,0
3985,0,3,4,3,1,1,15058,16260,0
3986,0,6,9,4,0,0,17349,17361,1
3987,1,2,4,2,1,0,16217,18108,0
3988,0,2,10,1,0,0,15014,15921,0
3989,1,6,6,5,1,1,16344,16998,0
3990,0,9,4,13,0,0,18710,18369,1
3991,0,5,4,7,1,1,16208,18324,1
3992,0,4,5,3,0,0,16283,17408,0
3993,0,9,7,9,2,1,20938,17973,1
3994,1,10,7,6,2,1,18502,18828,1
3995,1,8,10,9,1,1,17211,15951,0
3996,0,3,13,1,0,0,15572,17009,0
3997,1,8,8,10,0,0,18665,17256,0
3998,0,2,8,0,0,0,15456,17055,0
3999,0,2,7,2,0,0,15274,16062,0
4000,1,14,5,15,0,0,21117,19270,1
4001,0,1,9,2,1,0,15212,16091,0
4002,0,3,4,5,0,0,15806,15847,0
4003,1,11,4,11,1,1,18829,17016,1
4004,1,6,6,5,1,0,16330,15950,0
4005,0,3,5,3,1,1,16149,17010,0
4006,1,6,6,4,0,0,17368,18014,0
4007,0,5,12,5,0,0,16085,16248,1
4008,1,6,3,9,0,0,17373,17359,0
4009,0,4,6,4,0,0,16110,17211,0
4010,0,5,5,6,1,1,17279,17454,0
4011,0,5,9,5,0,0,15729,14354,0
4012,1,8,3,9,0,0,17510,18657,1
4013,1,10,12,15,1,1,18844,18846,1
4014,1,6,2,3,0,0,17177,18884,1
4015,1,8,8,7,0,0,16378,16236,0
4016,1,8,3,13,0,0,18842,18511,1
4017,0,6,3,3,0,0,16290,17138,0
4018,0,6,8,6,1,1,17451,17339,0
4019,0,2,6,1,0,0,15465,17286,0
4020,1,6,9,9,0,0,17362,17004,0
4021,0,6,3,3,1,1,17447,17896,1
4022,0,8,8,8,0,0,17456,18082,0
4023,0,5,3,6,1,0,17160,18274,0
4024,1,8,6,7,1,1,17260,16995,0
4025,1,7,6,4,1,1,17395,17828,0
4026,1,14,3,15,0,0,21277,19018,1
4027,1,2,3,1,1,0,15973,17045,0
4028,0,5,7,6,0,0,16190,17304,0
4029,1,5,5,7,1,0,17165,18127,0
4030,1,6,5,9,1,1,17455,17144,1
4031,1,7,3,4,0,0,17365,17995,1
4032,0,4,3,0,0,0,15792,17391,0
4033,1,4,2,7,0,0,17196,18009,1
4034,1,7,6,7,0,0,17419,17934,1
4035,1,14,3,16,1,1,21188,17207,1
4036,0,4,4,3,0,0,16196,18068,1
4037,1,2,2,1,1,1,16193,17185,1
4038,0,10,7,10,1,1,18678,18512,0
4039,0,2,5,3,0,0,14895,14357,0
4040,0,5,7,5,0,0,16046,16419,0
4041,1,7,2,11,1,0,17421,17304,0
4042,0,2,7,5,0,0,15567,16114,0
4043,1,5,3,7,0,0,16338,17327,0
4044,1,5,7,4,1,1,16043,17180,0
4045,0,4,8,5,0,0,14699,14227,0
4046,0,1,4,0,0,0,14982,16227,0
4047,0,6,4,7,1,1,17299,18157,0
4048,1,7,9,9,0,0,16129,14498,0
4049,0,2,10,5,0,0,14755,14304,0
4050,0,1,6,1,0,0,15205,17301,0
4051,1,7,10,10,0,0,17465,16099,1
4052,1,9,5,7,0,0,17473,18459,0
4053,0,10,7,1,2,1,18719,18419,1
4054,1,5,4,6,0,0,17146,18187,0
4055,0,4,6,5,0,0,16304,17332,0
4056,0,6,3,6,0,0,17183,18328,1
4057,1,11,6,11,2,1,18748,18781,1
4058,1,12,7,15,2,1,21137,19344,1
4059,1,3,9,3,0,0,14967,14330,0
4060,1,11,8,10,2,1,18825,18799,1
4061,1,3,4,3,1,1,16228,17316,0
4062,0,4,6,4,0,0,16271,17344,1
4063,0,4,1,4,0,0,17330,18130,0
4064,0,1,5,1,0,0,15396,17099,0
4065,1,6,8,4,0,0,17454,17899,0
4066,1,2,3,2,0,0,16202,18092,1
4067,1,2,4,1,1,0,15089,16265,0
4068,0,3,9,3,0,0,16309,17245,0
4069,0,5,7,4,0,0,14897,14378,0
4070,1,12,5,15,2,1,21169,18469,1
4071,1,8,8,11,0,0,18759,18003,1
4072,1,6,8,4,1,1,16274,18113,1
4073,1,9,4,11,1,1,18795,17837,1
4074,1,8,3,10,0,0,18544,16333,1
4075,0,5,3,3,1,1,16352,17410,1
4076,0,5,3,3,0,0,16360,17408,0
4077,0,1,7,2,0,0,15186,15993,0
4078,0,3,4,1,1,1,15261,17363,1
4079,1,10,7,10,2,1,18784,18152,1
4080,1,5,5,3,0,0,17294,18089,0
4081,1,8,4,8,2,1,17271,17904,1
4082,0,7,4,8,1,1,17366,15947,0
4083,0,8,1,9,1,0,17431,18002,1
4084,1,8,6,10,1,1,18682,18176,1
4085,0,6,4,6,0,0,17315,18223,1
4086,0,5,4,6,0,0,17327,18011,0
4087,0,7,8,4,0,0,18737,18342,1
4088,1,9,2,7,2,1,18554,18538,1
4089,0,3,3,4,0,0,15236,16251,0
4090,1,14,7,15,0,0,21212,18459,1
4091,1,5,7,6,0,0,16244,17041,0
4092,0,2,10,0,0,0,14828,15940,0
4093,1,9,5,10,1,1,18663,18119,1
4094,0,4,3,4,1,1,16277,18038,1
4095,1,9,3,10,0,0,18774,18056,1
4096,0,6,4,6,0,0,17360,18065,1
4097,1,6,4,9,1,1,18830,18604,1
4098,1,11,7,9,0,0,18865,18223,1
4099,0,3,4,3,0,0,16361,17134,1
4100,1,3,8,3,1,0,16001,16238,0
4101,1,8,4,7,1,0,18655,18633,1
4102,1,8,10,7,1,1,17160,15826,0
4103,0,4,3,1,0,0,14909,17313,0
4104,0,4,1,4,0,0,17436,18856,1
4105,1,4,5,4,0,0,16201,17177,1
4106,0,1,4,1,0,0,15138,15862,0
4107,0,7,7,11,0,0,17441,17446,1
4108,0,0,5,0,1,0,15164,17023,0
4109,1,6,5,6,1,1,16352,17183,0
4110,0,7,8,10,0,0,18735,17866,0
4111,0,5,4,8,0,0,15963,15838,0
4112,1,8,5,12,1,1,17335,18009,1
4113,1,5,4,3,1,0,16280,17364,1
4114,0,6,3,5,0,0,17450,18154,1
4115,1,4,8,3,0,0,16268,17242,0
4116,0,6,6,4,1,1,17167,17962,0
4117,0,5,7,4,1,1,16064,16216,1
4118,0,8,6,8,0,0,17387,17356,1
4119,1,2,4,2,0,0,17288,18158,0
4120,1,11,6,9,1,1,18578,17181,1
4121,0,11,12,5,1,1,16188,18104,1
4122,1,12,5,15,0,0,21363,18292,1
4123,0,6,6,7,0,0,16197,17051,0
4124,0,7,6,4,0,0,16336,17367,0
4125,1,9,2,11,1,0,17353,17284,1
4126,0,2,5,2,0,0,15580,17102,0
4127,0,6,10,4,0,0,17168,16267,1
4128,1,10,6,14,1,1,21273,18844,1
4129,1,3,5,5,0,0,17392,18269,0
4130,0,0,2,0,1,0,15043,17829,0
4131,1,12,5,10,2,1,18822,18469,1
4132,0,4,8,5,0,0,16098,15899,1
4133,0,6,3,4,0,0,17323,18053,1
4134,0,0,4,0,0,0,14703,16080,0
4135,1,5,4,4,0,0,17319,17012,1
4136,0,5,5,3,1,1,17107,17927,0
4137,0,1,7,1,0,0,15488,17034,0
4138,0,5,10,4,1,0,15172,15941,1
4139,0,5,5,6,1,1,17443,18022,0
4140,0,6,12,6,0,0,17168,16040,0
4141,0,8,8,6,1,1,17429,17066,1
4142,0,2,3,3,1,1,16325,18556,1
4143,1,13,4,15,2,1,21270,18750,1
4144,1,11,4,11,1,0,18697,18234,1
4145,1,2,2,2,2,1,16231,18065,1
4146,1,8,6,11,1,1,17462,17943,1
4147,0,8,5,10,1,1,18672,18753,1
4148,0,4,6,3,0,0,16006,17307,0
4149,1,8,7,6,2,1,17422,17028,1
4150,1,9,6,8,1,0,17402,18563,0
4151,0,5,9,4,0,0,17291,18066,0
4152,1,8,5,7,0,0,17424,17456,1
4153,1,6,7,7,1,1,17366,17991,1
4154,1,13,6,13,1,1,21135,18365,1
4155,0,2,4,3,1,0,16155,17015,0
4156,1,5,5,4,0,0,16323,17432,0
4157,1,5,7,6,0,0,16254,16173,0
4158,1,5,3,3,1,0,17092,18211,1
4159,1,9,6,10,0,0,18546,18026,0
4160,0,6,8,7,1,1,16252,18131,1
4161,1,5,5,4,0,0,16337,17395,0
4162,0,8,6,9,0,0,17301,17285,1
4163,1,2,2,2,1,1,16352,18174,0
4164,0,1,7,1,0,0,15181,16119,0
4165,0,6,2,5,1,0,16398,18153,1
4166,0,5,12,7,1,0,17117,19278,1
4167,1,8,8,6,0,0,17488,17512,1
4168,1,7,2,5,0,0,17249,17553,0
4169,0,5,6,3,1,1,17144,17951,1
4170,1,11,6,10,0,0,18827,17931,1
4171,1,7,8,6,0,0,17436,17236,0
4172,1,4,9,4,0,0,16012,16276,0
4173,0,7,9,8,1,1,17245,17457,1
4174,1,10,6,10,0,0,18646,17249,0
4175,0,6,3,4,1,1,17382,18011,1
4176,0,7,1,11,1,1,17484,18986,1
4177,1,6,10,5,1,1,16134,16184,0
4178,0,6,10,9,1,1,17531,18200,0
4179,1,11,3,13,2,1,18790,17975,1
4180,1,7,10,8,0,0,17355,17427,0
4181,1,3,2,3,0,0,16253,17374,0
4182,0,12,6,9,1,1,18766,18308,1
4183,0,3,5,3,0,0,15586,17174,0
4184,0,4,5,1,0,0,16018,14211,0
4185,1,5,3,6,1,1,17100,17327,1
4186,1,7,6,7,0,0,15753,16022,1
4187,1,9,7,7,1,1,16183,16197,0
4188,1,9,9,7,2,1,18692,18679,1
4189,0,3,4,2,1,1,16115,17339,1
4190,1,4,6,2,1,1,16306,18080,0
4191,1,13,7,15,1,1,21184,19031,1
4192,1,10,12,8,1,1,18719,18110,1
4193,0,4,8,2,0,0,16106,15841,0
4194,0,3,4,0,0,0,15143,16253,0
4195,0,6,12,5,1,0,18183,16183,0
4196,1,10,7,10,1,0,18763,18412,1
4197,0,6,8,4,1,1,16361,17372,0
4198,1,9,10,9,0,0,16772,16184,0
4199,1,6,6,5,1,1,17223,18060,1
4200,1,12,13,10,0,0,18958,17084,1
4201,0,4,3,7,1,0,16314,17130,1
4202,1,5,6,3,0,0,15561,14266,0
4203,1,8,6,7,1,1,18759,18755,1
4204,0,5,3,5,1,1,16263,17034,0
4205,0,7,7,11,0,0,18605,17869,1
4206,1,8,1,11,1,1,17479,18958,1
4207,0,3,5,4,0,0,16103,14289,0
4208,0,10,6,10,1,1,18577,18548,1
4209,1,4,5,4,0,0,16081,18037,0
4210,0,3,7,2,0,0,16144,16333,1
4211,0,4,5,4,0,0,16229,17360,0
4212,0,5,4,7,0,0,16354,17290,1
4213,1,6,4,5,0,0,16122,16125,1
4214,1,10,3,13,1,1,18755,17063,1
4215,1,10,2,10,1,1,21264,17973,1
4216,1,12,9,14,1,1,18935,17939,1
4217,1,11,9,11,1,1,18861,17911,1
4218,0,5,4,7,0,0,16859,16411,1
4219,1,2,5,2,0,0,15485,16255,0
4220,0,5,10,5,0,0,16271,16290,0
4221,0,4,8,5,0,0,16300,18095,0
4222,1,11,6,10,2,1,21174,18802,1
4223,1,9,6,12,0,0,18661,18044,1
4224,0,1,4,0,0,0,14908,16165,0
4225,0,11,4,13,1,1,18818,18807,1
4226,1,6,3,3,0,0,18757,18853,1
4227,1,8,5,13,1,1,18808,18082,1
4228,0,3,4,0,0,0,15086,16193,0
4229,1,1,4,1,1,0,15149,17020,0
4230,1,7,5,6,1,1,16223,15835,1
4231,1,4,7,6,0,0,16277,16334,0
4232,0,1,2,1,0,0,16284,18131,0
4233,1,10,6,15,1,1,18812,18116,1
4234,1,9,8,10,1,1,17538,17251,0
4235,1,7,1,12,0,0,17178,17900,1
4236,0,3,5,5,0,0,16282,17088,0
4237,1,10,5,15,1,1,21317,19010,1
4238,1,11,6,13,1,1,18875,17984,1
4239,0,5,4,4,0,0,16273,17427,1
4240,1,4,7,5,0,0,16293,17156,1
4241,1,10,4,9,0,0,18627,16345,1
4242,1,7,6,8,0,0,17185,16229,1
4243,1,10,4,7,1,0,18851,18838,0
4244,1,9,4,5,0,0,18423,17804,0
4245,1,8,6,6,1,0,16371,17200,0
4246,0,7,5,7,1,0,18574,18236,1
4247,1,7,8,6,1,1,16371,17275,0
4248,1,8,5,13,1,1,18684,18091,1
4249,0,10,5,8,0,0,18636,17045,1
4250,0,5,4,6,1,1,17389,17980,1
4251,0,1,8,0,0,0,14653,15960,0
4252,0,6,8,6,0,0,17384,17060,0
4253,1,10,3,10,1,0,18670,17190,1
4254,1,9,3,10,0,0,17440,17010,1
4255,1,7,1,8,0,0,17210,17015,1
4256,1,3,1,4,1,1,17239,18021,1
4257,1,8,2,8,0,0,18793,18764,1
4258,0,3,4,3,0,0,16040,16240,0
4259,0,5,6,7,0,0,17408,18505,1
4260,1,9,5,10,0,0,18687,16972,1
4261,0,1,13,2,0,0,15544,17243,0
4262,0,5,5,7,0,0,15771,17050,1
4263,0,5,6,2,1,0,16260,17096,0
4264,1,10,6,13,1,1,18569,17216,0
4265,0,8,6,9,0,0,17342,18117,0
4266,1,4,4,5,0,0,16314,17989,1
4267,0,8,4,13,1,0,18858,18755,1
4268,0,2,7,2,0,0,16265,18012,0
4269,0,4,2,3,0,0,15940,15917,0
4270,0,3,7,4,0,0,15978,16167,0
4271,0,7,6,4,1,1,16146,17167,0
4272,1,4,4,5,0,0,16039,16365,0
4273,0,9,8,8,1,1,18702,18569,1
4274,1,13,5,8,2,1,21258,18962,1
4275,1,7,6,8,1,1,17388,17078,0
